Species Taxon ID	Species Name	All Taxa	Is Vertebrate	Group
11642	Simian foamy virus	11642, 10002863, 298339, 41858, 288118, 10002864, 11963	FALSE	Viruses
11660	Caprine arthritis encephalitis virus (Caprine arthritis-encephalitis virus)	10001308, 11662, 11660, 10001307, 11661, 254355	FALSE	Viruses
11665	Equine infectious anemia virus (equine infectious anemia virus EIAV)	11670, 11671, 11665, 10000499	FALSE	Viruses
11673	Feline immunodeficiency virus (feline immunodeficiency virus FIV)	11674, 11673, 11675, 36372, 45409	FALSE	Viruses
11676	Human immunodeficiency virus 1 (human immunodeficiency virus 1 HIV-1)	11704, 11694, 11699, 11682, 505185, 505228, 327105, 10000500, 11683, 401671, 11685, 11687, 11695, 36375, 11688, 11697, 11684, 1345266, 11676, 11690, 11678, 505186, 11681, 11703, 11705, 11706, 11689, 11698, 11686, 11679, 471721, 11691, 11701, 11696, 505184, 11708, 31678, 388799, 362651	FALSE	Viruses
11709	Human immunodeficiency virus 2 (HIV type 2)	11714, 11720, 11709, 11716, 73484, 31681, 11713, 11715, 11718, 11717	FALSE	Viruses
11723	Simian immunodeficiency virus (Chimpanzee immunodeficiency virus)	11737, 31684, 11736, 11711, 31683, 10000506, 11733, 11738, 10000504, 10000503, 10000505, 11735, 11730, 160753, 31682, 11731, 11723, 11732, 224206, 10000502, 10000501, 11734	FALSE	Viruses
11746	Jaagsiekte sheep retrovirus (Endogenous Jaagziekte retrovirus)	11746	FALSE	Viruses
11757	Mouse mammary tumor virus (mouse mammary tumor virus MMT)	11757	FALSE	Viruses
11768	Feline leukemia virus (Feline leukemia provirus)	10001130, 11824, 11769	FALSE	Viruses
11780	Snyder-Theilen feline sarcoma virus (Feline sarcoma virus (STRAIN SNYDER-THEILEN))	11780	FALSE	Viruses
11786	Murine leukemia virus (murine leukemia virus MLV)	11801, 31687, 11786, 10001207, 11790, 11795, 44561, 65690, 11791	FALSE	Viruses
11809	Moloney murine sarcoma virus (Moloney murine sarcoma virus MuSV)	11812	FALSE	Viruses
11827	Human endogenous retrovirus	11827	FALSE	Viruses
11855	Mason-Pfizer monkey virus (Simian Mason-Pfizer type D retrovirus)	11942	FALSE	Viruses
11864	Avian leukosis virus (Avian leukosis viruses)	363020, 10001967, 10002414, 1401444, 11864, 10001965, 11861	FALSE	Viruses
11886	Rous sarcoma virus (Rous sarcoma virus RSV)	11886	FALSE	Viruses
11901	Bovine leukemia virus (bovine leukemia virus BLV)	11901	FALSE	Viruses
11966	Aids-associated retrovirus	11966	FALSE	Viruses
11976	Rabbit hemorrhagic disease virus (Rabbit haemorrhagic disease virus)	10002785, 10000507, 11976	FALSE	Viruses
11978	Feline calicivirus (Feline vesivirus)	11978, 11981, 292349, 11980	FALSE	Viruses
11983	Norwalk virus (Norwalk calicivirus)	1182143, 1498657, 150080, 1070539, 490039, 1577715, 11984, 479063, 1321999, 223997, 463722, 707488, 1286616, 647516, 647343, 10002600, 158465, 10001606, 122928, 392172, 10000560, 489822, 1972699, 489821, 660659, 499191, 1665645, 508775, 747305, 588533, 647514, 1182144, 332884, 1792260, 1046049, 660658, 524364, 173929, 10000829, 178773, 647519, 1472713, 10000832, 82658, 520963, 1291821, 1260941, 1156983, 707424, 10002603, 10002026, 490041, 416039, 552592, 10001116, 1350216, 10002598, 1634342, 1241973, 647515, 11983, 416035, 1254407, 1291870, 647521, 520964, 1406148, 122929, 546980, 707477, 1320096	FALSE	Viruses
12064	Enterovirus E (Bovine enterovirus)	12065, 12064	FALSE	Viruses
12092	Hepatovirus A (Hepatitis A virus)	12092, 12098, 208726	FALSE	Viruses
12110	Foot-and-mouth disease virus	10001102, 46290, 10000994, 161727, 10000801, 10001000, 10000806, 10000991, 10000513, 12115, 10000989, 10002270, 10000556, 12117, 12113, 12121, 12112, 10001118, 10001642, 10001039, 10000515, 10000836, 10000840, 35292, 12120, 10000514, 10000516, 12118, 10000964, 244367, 10000995, 10001946, 12114, 10000993, 10002408, 10002508, 10002020, 10002131, 12123, 12111, 10000820, 110195, 10002407, 73482, 10000986, 10000992, 12116, 10000856, 12110	FALSE	Viruses
12161	Beet yellows virus (sugar beet yellows virus, SBYV)	12161	FALSE	Viruses
12162	Citrus tristeza virus (Citrus tristeza closterovirus)	12162	FALSE	Viruses
12211	Plum pox virus (Plum pox potyvirus)	12211, 12213, 10001100	FALSE	Viruses
12216	Potato virus Y (potato virus Y PVY)	12216, 12220, 12219	FALSE	Viruses
12232	Zucchini yellow mosaic virus (zucchini yellow mosaic virus ZYMV)	12232	FALSE	Viruses
12242	Tobacco mosaic virus (tobacco mosaic virus TMV)	12242, 12246, 10001210, 12243, 10001209	FALSE	Viruses
12305	Cucumber mosaic virus (cucumber mosaic cucumovirus)	117125, 12305	FALSE	Viruses
12455	Borna disease virus (Borna disease virus BDV)	12455, 10000518	FALSE	Viruses
12475	Hepatitis delta virus (Hepatitis D virus)	12475, 510670, 10000523	FALSE	Viruses
12480	African green monkey polyomavirus (African green monkey lymphotropic papovavirus LPV)	10574	FALSE	Viruses
12637	Dengue virus	10001943, 31636, 408694, 31634, 10002111, 11066, 10000440, 11064, 10001636, 408685, 11059, 31635, 11070, 10001705, 10000965, 11053, 408691, 10000442, 408686, 408687, 10000961, 11062, 11069, 10002112, 10002148, 31637, 11060, 408870, 11057, 10001768, 11067, 408690, 408688, 408689, 408693, 10001583, 10001944, 408871, 10001582, 10001619, 33741, 12637, 11065, 408692, 10002371, 10002010, 10001635, 10001945	FALSE	Viruses
12639	Duck hepatitis B virus (duck hepatitis virus, DHBV)	12639	FALSE	Viruses
12643	Ectromelia virus (Ectromelia mousepox virus)	12643	FALSE	Viruses
12657	Equid gammaherpesvirus 2 (Equid herpesvirus 2)	82831, 10000527, 10000524, 10000391, 10000525, 10000526	FALSE	Viruses
12721	Human immunodeficiency virus	12721	FALSE	Viruses
13101	Juniperus ashei (Ashe juniper)	13101	FALSE	Eukaryota
13187	Parietaria officinalis	13187	FALSE	Eukaryota
13286	Theromyzon tessulatum	13286	FALSE	Eukaryota
13373	Burkholderia mallei	334803, 320388, 13373, 334802, 243160, 412022, 320390	FALSE	Bacteria
13415	Chamaecyparis obtusa	13415	FALSE	Eukaryota
13451	Corylus avellana (European hazelnut)	13451	FALSE	Eukaryota
13469	Cupressus sempervirens	13469	FALSE	Eukaryota
13557	Hapalemur griseus (bamboo lemur)	13557	TRUE	Eukaryota
13616	Monodelphis domestica (gray short-tailed opossum)	13616	TRUE	Eukaryota
13618	Myrmecia pilosula (Australian jumper ant)	13618	FALSE	Eukaryota
13677	Scomber scombrus (Atlantic mackerel)	13677	TRUE	Eukaryota
13684	Parastagonospora nodorum	13684	FALSE	Eukaryota
13818	Adiantum capillus-veneris (maidenhair fern)	13818	FALSE	Eukaryota
15368	Brachypodium distachyon (annual false brome)	15368	FALSE	Eukaryota
15957	Phleum pratense (timothy grass)	15957	FALSE	Eukaryota
16719	Juglans nigra (black walnut)	16719	FALSE	Eukaryota
27334	Penicillium expansum	27334	FALSE	Eukaryota
27990	Plasmodium vivax-like sp.	27990	FALSE	Eukaryota
28035	Staphylococcus lugdunensis	28035	FALSE	Bacteria
28037	Streptococcus mitis	28037	FALSE	Bacteria
28038	Latilactobacillus curvatus	28038	FALSE	Bacteria
28049	Acidothermus cellulolyticus (Acidithermus cellulolyticus)	351607	FALSE	Bacteria
28080	Campylobacter upsaliensis	306264, 28080	FALSE	Bacteria
28090	Acinetobacter lwoffii	10001503	FALSE	Bacteria
28108	Alteromonas macleodii	28108	FALSE	Bacteria
28116	Bacteroides ovatus	28116	FALSE	Bacteria
28130	Prevotella disiens	28130	FALSE	Bacteria
28131	Prevotella intermedia	28131	FALSE	Bacteria
28137	Prevotella veroralis	28137	FALSE	Bacteria
28151	Serratia proteamaculans	28151	FALSE	Bacteria
28172	Vibrio metschnikovii	28172	FALSE	Bacteria
28197	Aliarcobacter butzleri	367737	FALSE	Bacteria
28227	Malacoplasma penetrans	28227	FALSE	Bacteria
28295	Porcine epidemic diarrhea virus (porcine epidemic diarrhoea virus)	10002313, 10002691, 10002901, 10002000, 10002802, 229032, 28295	FALSE	Viruses
28300	Heron hepatitis B virus (heron hepatitis virus)	28300	FALSE	Viruses
28327	Murine rotavirus	70865, 28327	FALSE	Viruses
28375	Soil-borne wheat mosaic virus	28375	FALSE	Viruses
28446	Anaerotignum propionicum	28446	FALSE	Bacteria
28448	Komagataeibacter xylinus	28448	FALSE	Bacteria
28450	Burkholderia pseudomallei	320372, 320374, 272560, 425067, 357348, 441159, 331978, 360118, 28450, 441160, 320373, 441158	FALSE	Bacteria
28479	Phalaris aquatica (canary grass)	28479	FALSE	Eukaryota
28869	Ovine respiratory syncytial virus (ovine respiratory syncytial virus ORSV)	28869	FALSE	Viruses
28871	Taterapox virus (Tatera gerbilpox virus)	28871	FALSE	Viruses
28873	Camelpox virus	28873, 203174, 203173, 203172	FALSE	Viruses
28875	Rotavirus A (Group A rotaviruses)	10934, 374507, 10941, 10950, 10927, 31569, 10919, 10962, 444185, 1835656, 73036, 10002082, 10923, 10917, 10957, 10001216, 408598, 94432, 578831, 697298, 10933, 444186, 10960, 36439, 10001215, 10958, 72132, 10952, 37137, 408599, 195700, 28875, 35336, 10915	FALSE	Viruses
28901	Salmonella enterica	10001570, 59202, 28142, 119912, 10001492, 98360, 423368, 596, 440534, 272989, 497977, 10000743, 209261, 10000554, 220341, 28901, 85569, 554290, 59203, 216597, 48409, 321314, 10000738, 59201, 10000739, 10000742, 10001493, 1016998, 54388, 286783, 149539, 59205, 439847, 439843, 10001526, 90370, 99287, 90371, 611, 10000740, 10001569, 497976, 605, 41514, 295319, 29477, 10002287	FALSE	Bacteria
28903	Mycoplasmopsis bovis	28903	FALSE	Bacteria
28909	Cynodon dactylon (Bermuda grass)	28909	FALSE	Eukaryota
29073	Ursus maritimus (polar bear)	29073	TRUE	Eukaryota
29159	Crassostrea gigas (Pacific oyster)	29159	FALSE	Eukaryota
29170	Ancylostoma caninum (dog hookworm)	29170	FALSE	Eukaryota
29176	Neospora caninum	29176, 572307	FALSE	Eukaryota
29271	Dasheen mosaic virus (Dasheen mosaic potyvirus)	29271	FALSE	Viruses
29292	Pyrococcus abyssi	29292	FALSE	
29320	Paenarthrobacter nicotinovorans (Arthrobacter nicotinivorans)	29320	FALSE	Bacteria
29355	Ruminiclostridium cellobioparum	29355	FALSE	Bacteria
29362	Ruminiclostridium papyrosolvens	29362	FALSE	Bacteria
29380	Staphylococcus caprae	29380	FALSE	Bacteria
29388	Staphylococcus capitis	29388	FALSE	Bacteria
29430	Acinetobacter haemolyticus	10001530, 29430, 10001531	FALSE	Bacteria
29438	Pseudomonas savastanoi	29438, 10001697, 319	FALSE	Bacteria
29442	Pseudomonas tolaasii	29442	FALSE	Bacteria
29447	Xanthomonas albilineans	29447	FALSE	Bacteria
29459	Brucella melitensis	703352, 224914, 520464, 29459	FALSE	Bacteria
29461	Brucella suis (Brucella melitensis bv. Suis)	204722, 29461, 470137	FALSE	Bacteria
29466	Veillonella parvula	29466	FALSE	Bacteria
29484	Yersinia frederiksenii	349966	FALSE	Bacteria
29497	Vibrio splendidus	314291	FALSE	Bacteria
29507	Leptospira kirschneri	29507	FALSE	Bacteria
29518	Borreliella afzelii	29518, 390236	FALSE	Bacteria
29519	Borreliella garinii	10000530, 29519	FALSE	Bacteria
29523	Bacteroides sp.	29523	FALSE	Bacteria
29543	Pelobacter propionicus	338966	FALSE	Bacteria
29575	Taylorella equigenitalis	743973	FALSE	Bacteria
29661	Anthoxanthum odoratum	29661	FALSE	Eukaryota
29679	Holcus lanatus (velvet grass)	29679	FALSE	Eukaryota
29715	Ambrosia psilostachya	29715	FALSE	Eukaryota
29760	Vitis vinifera (wine grape)	29760	FALSE	Eukaryota
29780	Mangifera indica (mango)	29780	FALSE	Eukaryota
29908	Sporothrix schenckii	29908	FALSE	Eukaryota
29916	Fusarium sp. (Albonectria sp.)	29916	FALSE	Eukaryota
29918	Cladosporium herbarum (Dematium vulgare)	29918	FALSE	Eukaryota
29960	Penaeus indicus	29960	FALSE	Eukaryota
30011	Pyrophorus plagiophthalamus	30011	FALSE	Eukaryota
30069	Anopheles stephensi (Asian malaria mosquito)	30069	FALSE	Eukaryota
30215	Vespula vidua	30215	FALSE	Eukaryota
30522	Bos indicus x Bos taurus (hybrid cattle)	30522	TRUE	Eukaryota
30538	Vicugna pacos (alpaca)	30538	TRUE	Eukaryota
31276	Perkinsus marinus	31276	FALSE	Eukaryota
31330	Ephydatia fluviatilis	31330	FALSE	Eukaryota
31604	Small ruminant morbillivirus (Pseudorinderpest virus)	10001020, 10000532, 10002123, 2593991	FALSE	Viruses
31721	Beet necrotic yellow vein virus (Beet necrotic yellow vein mosaic virus)	31721	FALSE	Viruses
32025	Helicobacter hepaticus	235279, 32025	FALSE	Bacteria
32049	Synechococcus sp. PCC 7002 (Agmenellum quadruplicatum PR-6)	32049	FALSE	Bacteria
32201	Carya illinoinensis (pecan)	32201	FALSE	Eukaryota
32278	Metapenaeus ensis	32278	FALSE	Eukaryota
32603	Human betaherpesvirus 6A (Human herpesvirus 6A)	10369, 32603, 10370	FALSE	Viruses
32604	Human betaherpesvirus 6B (Human herpes virus 6B)	32604, 36351, 10000535	FALSE	Viruses
32644	Unidentified	32644	FALSE	Other
33025	Phascolarctobacterium faecium	33025	FALSE	Bacteria
33039	Mediterraneibacter torques	33039	FALSE	Bacteria
33060	Yersinia mollaretii	349967	FALSE	Bacteria
33069	Pseudomonas viridiflava	33069	FALSE	Bacteria
33075	Acidobacterium capsulatum	33075	FALSE	Bacteria
33127	Parietaria judaica	33127	FALSE	Eukaryota
33178	Aspergillus terreus	33178, 341663	FALSE	Eukaryota
33708	Murid gammaherpesvirus 4 (Murid herpesvirus 4)	10000537, 1440122, 33708, 10000536	FALSE	Viruses
33934	Anoxybacillus flavithermus	33934	FALSE	Bacteria
33940	Geobacillus thermodenitrificans	420246	FALSE	Bacteria
33959	Lactobacillus johnsonii	10001913, 33959	FALSE	Bacteria
33989	Rickettsia amblyommatis	33989	FALSE	Bacteria
33990	Rickettsia bellii	33990, 391896, 336407	FALSE	Bacteria
34245	Zinnia elegans (garden zinnia)	34245	FALSE	Eukaryota
34610	Amblyomma variegatum (tropical bont tick)	34610	FALSE	Eukaryota
34613	Ixodes ricinus (castor bean tick)	34613	FALSE	Eukaryota
34631	Rhipicephalus appendiculatus	34631	FALSE	Eukaryota
34632	Rhipicephalus sanguineus (brown dog tick)	34632	FALSE	Eukaryota
34828	Eulemur mongoz (mongoose lemur)	34828	TRUE	Eukaryota
34862	Otospermophilus beecheyi (California ground squirrel)	34862	TRUE	Eukaryota
35241	Lactococcus phage Tuc2009 (Bacteriophage Tuc2009)	35241	FALSE	Viruses
35258	Lambdapapillomavirus 2 (Canine oral papillomavirus)	35258	FALSE	Viruses
35269	Woodchuck hepatitis virus (Woodchuck hepatitis B virus)	10430, 35269, 341946, 10433	FALSE	Viruses
35275	Murine endogenous retrovirus (Murine endogenous virus EMV-1)	35275	FALSE	Viruses
35288	Grapevine virus A	35288	FALSE	Viruses
35297	Striped jack nervous necrosis virus	35297	FALSE	Viruses
35345	Lactococcus phage TP901-1 (Bacteriophage TP901-1)	35345	FALSE	Viruses
35670	Naja naja (Indian cobra)	35670	TRUE	Eukaryota
35725	Macrophomina phaseolina (charcoal rot)	1126212, 35725	FALSE	Eukaryota
35788	Rickettsia africae	35788	FALSE	Bacteria
35791	Rickettsia massiliae	35791, 416276	FALSE	Bacteria
35792	Rickettsia parkeri	35792	FALSE	Bacteria
35793	Rickettsia sibirica	272951, 35793	FALSE	Bacteria
35795	Ehrlichia muris	35795	FALSE	Bacteria
35797	Nitrococcus mobilis	314278	FALSE	Bacteria
35818	Helicobacter pullorum	35818	FALSE	Bacteria
36080	Mucor circinelloides	36080	FALSE	Eukaryota
36087	Trichuris trichiura (human whipworm)	36087	FALSE	Eukaryota
36427	Rotavirus C (Group C rotaviruses)	101350	FALSE	Viruses
36470	Streptococcus sp. 'group A'	36470	FALSE	Bacteria
36596	Prunus armeniaca (apricot)	36596	FALSE	Eukaryota
36809	Mycobacteroides abscessus	1198627, 36809	FALSE	Bacteria
36845	Clostridium intestinale	36845	FALSE	Bacteria
36855	Brucella canis (Brucella melitensis bv. Canis)	36855, 483179	FALSE	Bacteria
36911	Clavispora lusitaniae (Clavispora imtechensis (nom, inval.))	36911	FALSE	Eukaryota
36914	Lodderomyces elongisporus	36914	FALSE	Eukaryota
36936	Lepidoglyphus destructor	36936	FALSE	Eukaryota
37124	Chikungunya virus	10002696, 10001997, 10002695, 371094, 10002197, 10002694, 10002144, 37124, 10001934, 371095	FALSE	Viruses
37128	Potato mop-top virus (Potato mop top virus)	37128	FALSE	Viruses
37207	Rio Segundo hantavirus (Reithrodontomys mexicanus hantavirus)	37207	FALSE	Viruses
37296	Human gammaherpesvirus 8 (Human herpesvirus 8)	37296	FALSE	Viruses
37326	Nocardia brasiliensis (Nocardia brasilensis)	37326	FALSE	Bacteria
37329	Nocardia farcinica	37329	FALSE	Bacteria
37332	Nocardia seriolae	37332	FALSE	Bacteria
37347	Tupaia belangeri (common tree shrew)	37347	TRUE	Eukaryota
37682	Aegilops tauschii	37682	FALSE	Eukaryota
37734	Enterococcus casseliflavus	37734	FALSE	Bacteria
37769	Cryptococcus gattii VGI	37769	FALSE	Eukaryota
38020	marmosets	38020	TRUE	Eukaryota
38033	Chaetomium globosum	38033	FALSE	Eukaryota
38170	Avian orthoreovirus (Avian reovirus)	38171, 253446, 10001918, 77153, 10002816, 10002815	FALSE	Viruses
38289	Corynebacterium jeikeium	38289	FALSE	Bacteria
38323	Bartonella henselae	38323, 283166	FALSE	Bacteria
38873	Fraxinus excelsior (European ash)	38873	FALSE	Eukaryota
39152	Methanococcus maripaludis	267377, 39152	FALSE	
39414	Plantago lanceolata (narrow-leaved plantain)	39414	FALSE	Eukaryota
39483	Faecalitalea cylindroides	39483	FALSE	Bacteria
39584	Juniperus virginiana (red cedar)	39584	FALSE	Eukaryota
39778	Veillonella dispar	39778	FALSE	Bacteria
39803	Qubevirus durum (Allolevivirus subgroup III)	39803	FALSE	Viruses
39950	Dialister pneumosintes	39950	FALSE	Bacteria
40050	African horse sickness virus (African horse sickness group)	36421, 117204	FALSE	Viruses
40051	Bluetongue virus (Bluetongue virus group)	94966, 45029, 35330, 10906, 197780, 35331, 94967, 10002027, 35327, 35329, 33718, 10903, 10904, 10002006, 10900, 10002028, 33717, 40051	FALSE	Viruses
40214	Acinetobacter johnsonii	40214	FALSE	Bacteria
40216	Acinetobacter radioresistens	40216	FALSE	Bacteria
40324	Stenotrophomonas maltophilia	40324	FALSE	Bacteria
40697	Blomia tropicalis	40697	FALSE	Eukaryota
40834	Borrelia duttonii	412419	FALSE	Bacteria
41997	Enterococcus saccharolyticus	41997	FALSE	Bacteria
42097	Isla Vista hantavirus (Isla Vista virus)	42097	FALSE	Viruses
42229	Prunus avium (gean)	42229	FALSE	Eukaryota
42345	Phoenix dactylifera (date palm)	42345	FALSE	Eukaryota
42358	Hantavirus Monongahela-3	42358	FALSE	Viruses
42374	Candida dubliniensis	42374	FALSE	Eukaryota
42862	Rickettsia felis	42862, 315456	FALSE	Bacteria
43304	Mycolicibacterium peregrinum	43304	FALSE	Bacteria
43335	Populus alba (abele)	43335	FALSE	Eukaryota
43763	Redspotted grouper nervous necrosis virus (Grouper nervous necrosis virus)	292633, 43763	FALSE	Viruses
43765	Corynebacterium amycolatum	43765	FALSE	Bacteria
43767	Prescottella equi	43767	FALSE	Bacteria
43853	Toxicodendron radicans (eastern poison ivy)	43853	FALSE	Eukaryota
44001	Caldicellulosiruptor saccharolyticus	351627	FALSE	Bacteria
44088	Canarypox virus (Avipoxvirus clade B1)	44088	FALSE	Viruses
44271	Leishmania chagasi	44271	FALSE	Eukaryota
44386	Haemaphysalis longicornis (longhorned tick)	44386	FALSE	Eukaryota
44689	Dictyostelium discoideum	44689	FALSE	Eukaryota
44755	New York hantavirus (New York virus)	44755	FALSE	Viruses
45455	Macacine gammaherpesvirus 4 (Cercopithecine herpesvirus 15)	45455	FALSE	Viruses
45582	Candida saitoana	45582	FALSE	Eukaryota
45617	Human endogenous retrovirus K (HERV-K provirus)	45617, 64382	FALSE	Viruses
46221	Porcine circovirus	46221	FALSE	Viruses
46457	Cycloclasticus oligotrophus	46457	FALSE	Bacteria
46472	Aspergillus versicolor	46472	FALSE	Eukaryota
46503	Parabacteroides merdae	46503	FALSE	Bacteria
46506	Bacteroides stercoris	46506	FALSE	Bacteria
46681	Entamoeba dispar	370354	FALSE	Eukaryota
46771	Simian virus 12 (Baboon polyomavirus 1)	46771	FALSE	Viruses
46835	Fasciola gigantica	46835	FALSE	Eukaryota
46920	Rio Mamore hantavirus (Rio Mamore virus)	46920, 379963	FALSE	Viruses
47000	Equine rhinitis A virus (Equine Rhinovirus type 1)	10000835, 47000	FALSE	Viruses
47466	Borrelia miyamotoi	47466	FALSE	Bacteria
47770	Lactobacillus crispatus	47770	FALSE	Bacteria
47845	Brachybacterium alimentarium	47845	FALSE	Bacteria
47877	Pseudomonas amygdali	129138, 10001698, 10001700	FALSE	Bacteria
47929	Macacine betaherpesvirus 3 (Cercopithecine herpesvirus 8)	103930, 47929	FALSE	Viruses
48483	Reclinomonas americana	48483	FALSE	Eukaryota
48935	Novosphingobium aromaticivorans	48935	FALSE	Bacteria
49011	Hesperocyparis arizonica	49011	FALSE	Eukaryota
49338	Desulfitobacterium hafniense	272564	FALSE	Bacteria
49511	Piper longum	49511	FALSE	Eukaryota
49827	Glycyrrhiza glabra	49827	FALSE	Eukaryota
51022	Ancylostoma duodenale	51022	FALSE	Eukaryota
51031	Necator americanus (New World hookworm)	51031	FALSE	Eukaryota
51240	Juglans regia (English walnut)	51240	FALSE	Eukaryota
53182	Feline foamy virus (Feline syncytial virus)	53182	FALSE	Viruses
53326	Ancylostoma ceylanicum	53326	FALSE	Eukaryota
53432	Nocardia uniformis	96045	FALSE	Bacteria
53751	Echinacea purpurea	53751	FALSE	Eukaryota
54390	Micrurus corallinus (painted coral snake)	54390	TRUE	Eukaryota
54736	Salmonella bongori	54736	FALSE	Bacteria
55194	Malassezia furfur (Pityriasis (Tinea) versicolor infection agent)	55194	FALSE	Eukaryota
55513	Pistacia vera (pistachio)	55513	FALSE	Eukaryota
55518	Magnetospirillum gryphiswaldense	431944	FALSE	Bacteria
55601	Vibrio anguillarum	55601	FALSE	Bacteria
55635	Inula helenium (elecampane)	55635	FALSE	Eukaryota
55951	Grapevine leafroll-associated virus 3 (Grape leafroll-associated virus-3)	55951	FALSE	Viruses
56636	Aeropyrum pernix	56636	FALSE	
56665	Fusarium kyushuense	56665	FALSE	Eukaryota
57068	Acanthisitta chloris (rifleman)	57068	TRUE	Eukaryota
57282	Human endogenous retrovirus H	57282	FALSE	Viruses
57372	Mycoplasma suis	57372	FALSE	Bacteria
57667	Simian-Human immunodeficiency virus (SIV/HIV)	57667	FALSE	Viruses
57975	Burkholderia thailandensis	57975	FALSE	Bacteria
58029	Cephalotaxus harringtonia (Cephalotaxus harringtonii)	58029	FALSE	Eukaryota
58216	Loxosceles gaucho	58216	FALSE	Eukaryota
58217	Loxosceles laeta	58217	FALSE	Eukaryota
58218	Loxosceles intermedia	58218	FALSE	Eukaryota
58291	Rhizopus microsporus	58291	FALSE	Eukaryota
58866	Secale strictum	37731	FALSE	Eukaryota
58933	Triticum spelta (spelt)	279889	FALSE	Eukaryota
59300	Getah virus	59300	FALSE	Viruses
59301	Mayaro virus	59301	FALSE	Viruses
59538	Pantholops hodgsonii (Tibetan antelope)	59538	TRUE	Eukaryota
59729	Taeniopygia guttata (zebra finch)	59729	TRUE	Eukaryota
59779	Paracoccus marcusii	59779	FALSE	Bacteria
59799	Angomonas deanei	59799	FALSE	Eukaryota
60189	Rhipicephalus decoloratus	60189	FALSE	Eukaryota
60217	Shewanella violacea	60217	FALSE	Bacteria
60552	Burkholderia vietnamiensis	60552, 269482	FALSE	Bacteria
60876	Pixuna virus (Venezuelan equine encephalitis virus IV)	60876	FALSE	Viruses
60879	Cabassou virus	60879	FALSE	Viruses
60893	Desulfobacca acetoxidans	60893	FALSE	Bacteria
61235	Fusarium equiseti	61235	FALSE	Eukaryota
61435	Dehalococcoides mccartyi	243164	FALSE	Bacteria
61466	Gnathostoma binucleatum	61466	FALSE	Eukaryota
62319	Halococcus saccharolyticus	62319	FALSE	
62322	Shewanella baltica	62322, 325240	FALSE	Bacteria
62330	Fagopyrum tataricum (Kangra buckwheat)	62330	FALSE	Eukaryota
63330	Hendra henipavirus (Equine morbillivirus)	928303	FALSE	Viruses
63363	Aquifex aeolicus	63363, 224324	FALSE	Bacteria
63673	Turbo cornutus	63673	FALSE	Eukaryota
64495	Rhizopus arrhizus	64495	FALSE	Eukaryota
67351	Streptomyces californicus (Streptomyces floridensis)	67351	FALSE	Bacteria
68825	Rasamsonia emersonii	68825	FALSE	Eukaryota
68887	Torque teno virus (Hepatitis TT virus)	486280, 487067, 68887, 167758	FALSE	Viruses
68909	Deinococcus geothermalis	68909	FALSE	Bacteria
69008	Juniperus oxycedrus (prickly juniper)	69008	FALSE	Eukaryota
69218	Enterobacter cancerogenus	69218	FALSE	Bacteria
69820	Spodoptera litura	69820	FALSE	Eukaryota
70203	Fibrovirus fs1 (Vibrio cholerae O139 fs1 phage)	70203	FALSE	Viruses
71238	Pseudomonas sp. G-179	71238	FALSE	Bacteria
71647	Pinus pinaster (cluster pine)	71647	FALSE	Eukaryota
72004	Bos mutus (wild yak)	72004	TRUE	Eukaryota
72556	Achromobacter piechaudii	72556	FALSE	Bacteria
72590	Salmonella sp. 'group B'	72590	FALSE	Bacteria
72664	Eutrema salsugineum (saltwater cress)	72664	FALSE	Eukaryota
74437	Alectryonella plicatula	74437	FALSE	Eukaryota
74722	Stachybotrys chartarum	74722	FALSE	Eukaryota
75658	Campylobacter lanienae	75658	FALSE	Bacteria
75922	Mycolicibacterium tusciae	75922	FALSE	Bacteria
75985	Mannheimia haemolytica	45201	FALSE	Bacteria
76777	Malassezia sympodialis	76777	FALSE	Eukaryota
76832	Myroides odoratimimus	76832	FALSE	Bacteria
77044	Rosellinia necatrix	77044	FALSE	Eukaryota
77095	Prevotella bryantii	77095	FALSE	Bacteria
78579	Thermothelomyces thermophilus	573729	FALSE	Eukaryota
79327	Schmidtea mediterranea (freshwater planarian)	79327	FALSE	Eukaryota
79698	Merluccius bilinearis (silver hake)	79698	TRUE	Eukaryota
79880	Alkalihalobacillus clausii	66692	FALSE	Bacteria
79923	Clonorchis sinensis (oriental liver fluke)	79923	FALSE	Eukaryota
80365	Laminaria digitata	80365	FALSE	Eukaryota
80859	Streptomyces ribosidificus	80859	FALSE	Bacteria
80956	Pomacentrus moluccensis (lemon damsel)	80956	TRUE	Eukaryota
81032	Hyphomonas neptunium	81032	FALSE	Bacteria
81475	Frateuria aurantia	81475	FALSE	Bacteria
81847	Trichophyton quinckeanum	81847	FALSE	Eukaryota
81985	Capsella rubella	81985	FALSE	Eukaryota
82070	Squilla maritima	82070	FALSE	Eukaryota
82348	Streptococcus pluranimalium	82348	FALSE	Bacteria
83192	Topografov hantavirus (Topografov virus)	83192	FALSE	Viruses
83262	Mycobacteroides immunogenum	83262	FALSE	Bacteria
83455	Myxococcus stipitatus	1278073, 83455	FALSE	Bacteria
83554	Chlamydia psittaci	1112262, 1050221, 83554, 1112254, 331636, 1112244, 1112258, 1112269, 1112253	FALSE	Bacteria
83555	Chlamydia abortus	218497, 83555, 10000559	FALSE	Bacteria
83556	Chlamydia felis	83556, 264202	FALSE	Bacteria
83557	Chlamydia caviae	227941, 83557	FALSE	Bacteria
